x,y
8.836752136752132, 308.3333333333333
42.53008547008547, 261.9047619047619
76.87675213675212, 215.47619047619048
110.5664957264957, 172.61904761904762
143.9271794871795, 132.14285714285714
177.9435897435897, 89.28571428571428
212.9447863247863, 41.666666666666686
245.32666666666663, 0
