x,y
0, 323.7911025145067
26.361228813559254, 287.7414721502812
53.16737288135578, 254.59196636396467
79.9735169491523, 221.4424605776485
106.66843220338953, 189.45380372422423
133.25211864406745, 156.88518342458147
159.94703389830465, 122.57544339901051
186.75317796610122, 86.52458364750993
213.67055084745704, 53.37477051437628
