x,y
17.32867883995704, 297.99168975069256
50.08700322234157, 252.97783933518008
81.42105263157893, 207.9639889196676
117.74006444683135, 153.04709141274242
149.31149301825994, 105.33240997229916
182.30719656283566, 60.31855955678668
214.5907626208378, 10.803324099723
